,sentence,label,idx
355,The response of the Great Reed Warbler Acrocephalus arundinaceus to climate change,0,1856
356,Courtship Behaviour of Ostriches (Struthio camelus) Towards Humans Under Farming Conditions in Britain.,1,44
357,Role of Childhood Aerobic Fitness in Successful Street Crossing,1,1065
358,Comparison of Changes in Glutamate Levels in the Nucleus Accumbens of the Rat Brain during Food Consumption in Conditions of Blockade of Dopamine D1 and D2 Receptors,0,2897
359,Inhibition of Return Impairs Phosphene Detection,0,3294
360,"Mapping cortical change in Alzheimer's disease, brain development, and schizophrenia",0,3041
361,Length of Fingers and Penis Are Related through Fetal Hox Gene Experession,1,339
362,Proactive and reactive control in S-R compatibility: a brain potential analysis.,0,3180
363,Developmental influences on the neural bases of responses to social rejection: Implications of social neuroscience for education,0,2952
364,IPNA Seventh Symposium on Growth and Development in Children with Chronic Kidney Disease: The Molecular Basis of Skeletal Growth,0,2610
365,Koro: The Psychological Disappearance of the Penis.,1,1059
366,[3H] Ketanserin binds to non-5-HT2 sites in rabbit cerebral cortex and neostriatum,0,2978
367,Meta-analysis of associations between tumor necrosis factor-α polymorphisms and schizophrenia susceptibility,0,3156
368,Improving the Stability of Cascaded DC/DC Converter Systems via Shaping the Input Impedance of the Load Converter With a Parallel or Series Virtual Impedance,0,2030
369,Fourier transform infrared-spectroscopic characterisation of isolated endodermal cell walls from plant roots: chemical nature in relation to anatomical development,0,1887
370,Understanding the Degradation of Hominid Gene Control,0,2842
371,National Biometry Audit II,0,3204
372,"Is Genius a Sport, a Neurosis, or a Child Potentiality Developed?",1,316
373,"Seasonality of birth in the majors, 1880-1999",1,1175
374,The Kv4.2 Potassium Channel Subunit Is Required for Pain Plasticity,0,3329
375,Duration of Urination Does Not Change With Body Size,1,76
376,Reminders of secular authority reduce believers' distrust of atheists.,1,1407
377,Women's Bust Size and Men's Courtship Solicitation.,1,1243
378,Corrosion-Based Failure of Oxide-Aperture VCSELs,0,1985
379,Marmite in Sprue,1,1610
380,Jesus at School,1,1033
381,Early self-reported impairments in arm functioning of primary breast cancer patients predict late side effects of axillary lymph node dissection: results from a population-based cohort study,0,2316
382,Recovery of lymphocyte and dendritic cell subsets after autologous CD34+ cell transplantation,0,2154
383,Asian elephants acquire inaccessible food by blowing.,1,632
384,Down's syndrome and esophageal achalasia: a rare but important clinical entity,0,2317
385,"Seasonal Dynamics of House Dust Mite Populations in Bed/Mattress Dust from Two Dwellings in Sosnowiec (Upper Silesia, Poland): An Attempt to Assess Exposure.",1,951
386,Decreased level of psychobiological factor novelty seeking and lower intelligence in men latently infected with the protozoan parasite Toxoplasma gondii Dopamine a missing link between schizophrenia and toxoplasmosis?,1,143
387,Some evidence for genetically controlled variation in photosynthetic rate of oil palm seedlings,0,1797
388,Frequency Analysis of PWM Inverters With Dead-Time for Arbitrary Modulating Signals,0,2081
389,Schizophrenia spectrum and related neuropathology,0,2942
390,Chimpanzee drumming: a spontaneous performance with characteristics of human musical drumming,1,255
391,Aspirin and cancer: trials and observational studies.,0,2385
392,Effect of 'Coke' on Sperm Motility,1,155
393,Wrapper Influence on the Perception of Freshness in Bread.,1,929
394,Sildenafil Accelerates Reentrainment of Circadian Rhythms After Advancing Light Schedules,1,37
395,Human Ears Grow Throughout the Entire Lifetime According to Complicated and Sexually Dimorphic Patterns: Conclusions from a Cross-sectional Analysis,1,823
396,[Acute idiopathic blind spot enlargement syndrome associated with choroidal neovascularization].,0,2442
397,Safety profile of ocriplasmin for the pharmacologic treatment of symptomatic vitreomacular adhesion/traction.,0,2445
398,Pouring flows,1,54
399,Dominance and the dynamics of phenotype-limited distribution in common cranes,0,1926
400,Predictors of health-related quality of life in patients treated with auto- and allo-SCT for hematological malignancies,0,2367
401,An evaluation of touch on a large request: a field setting.,1,1514
402,Long-term trends in human eye blink rate,1,428
403,Hepatic iron in hemochromatosis,0,2364
404,Sword Swallowing and Its Side Effects.,1,108
405,"House, Bed and Bugs",1,158
406,"Ejection of a rear facing, golf cart passenger",1,1150
407,Availability of cookies during an academic course session affects evaluation of teaching,1,349
408,"New Functions and Applications of Walter, the Sweating Fabric Manikin",1,227
409,The role of IgM isotype anticardiolipin antibodies in occlusive ocular vascular disease: Report of two cases with primary antiphospholipid antibody syndrome,0,2921
410,Huperzine A attenuates cognitive deficits and hippocampal neuronal damage after transient global ischemia in gerbils,0,3093
411,Incremental sparse Bayesian ordinal regression,0,2935
412,The gene mutational discrepancies between primary and paired metastatic colorectal carcinoma detected by next-generation sequencing,0,2588
413,Clinical outcomes of acute myocarditis in childhood.,0,2160
414,Police officers' detection of breath odors from alcohol ingestion.,1,1552
415,Vomiting in Wild Bonnet Macaques.,1,505
416,Application of Kinect gaming sensor in forensic science.,1,946
417,3-D Magnetostatic Using the Fast Multiple Method,0,1971
418,"Relationship of Stress, Distress, and Inadequate Coping Behaviors to Periodontal Disease",1,188
419,A comparison of two common sample preparation techniques for lipid and fatty acid analysis in three different coral morphotypes reveals quantitative and qualitative differences,0,1776
420,"NMDA Receptor Antagonism Blocks Experience-Dependent Expansion of Hippocampal ""Place Fields""",0,3288
421,Pilot Experiments on the Action of Drugs Injected into the Human Corpus Cavernosum Penis.,1,1063
422,"4 Anthroposcopic Markers in the Northern Greece Population: Hand Folding, Arm Folding, Tongue Rolling and Tongue Folding",1,1120
423,P300-based acuity estimation in imitated amblyopia,0,3042
424,Every cloud has a silver lining: positive effects of deviant coworkers.,1,1168
425,Time course of chromatic adaptation for color appearance and discrimination,0,2341
426,Does Sitting on Your Hands Make You Bite Your Tongue? The Effects of Gesture Prohibition on Speech During Motor Descriptions,1,1281
427,"Frontal-midline theta from the perspective of hippocampal ""theta""",0,3036
428,Neurofascins Are Required to Establish Axonal Domains for Saltatory Conduction,0,3178
429,Penises of the Animal Kingdom,1,200
430,Leakage Current Analysis of Nitride-Based Photodetectors by Emission Microscopy Inspection,0,2071
431,Production of xylanolytic enzymes by an alkalitolerant Bacillus circulans strain,0,2327
432,Mushrooms as Rainmakers: How Spores Act as Nuclei for Raindrops,1,551
433,Dental Esthetics and the Golden Proportion.,1,747
434,"Leaf Litter and Invertebrate Colonization: the Role of Macroconsumers in a Subtropical Wetland (Corrientes, Argentina)",0,1894
435,Accurate Estimation Technique of Low-Frequency Noise in NAND Flash Cell Array,0,1938
436,Glucose-lowering therapies and cancer risk: the trials and tribulations of trials and observations,0,2388
437,My Grandmother's Personality: A Posthumous Evaluation.,1,443
438,The Influence of Moisture Content on the Rheological Properties of Processed Cheese Spreads.,1,1356
439,Dentists make larger holes in teeth than they need to if the teeth present a visual illusion of size.,1,1318
440,Increased levels of acidic calponin during dendritic spine plasticity after pilocarpine-induced seizures.,0,3152
441,The Swedish Pimple: Or Thoughts on Specialization,1,1569
442,Associated illness severity in schizophrenia and diabetes mellitus: A systematic review,0,3359
443,Collective Motion of Humans in Mosh and Circle Pits at Heavy Metal Concerts,1,305
444,Variation in guideline-concordant care for elderly patients with metastatic breast cancer in the United States,0,2344
445,"Complementary feeding adequacy in relation to nutritional status among early weaned breastfed children who are born to HIV-infected mothers: ANRS 1201/1202 Ditrame Plus, Abidjan, Cote d'Ivoire.",0,2383
446,A Gate Driver With Integrated Deadtime Controller,0,2047
447,"Seasonally Consistent Small Home Range and Long Ranging Distance in Presbytis rubicunda in Danum Valley, Borneo",0,1710
448,Ant workers exhibit specialization and memory during raft formation.,1,374
449,Location of volatile odor sources by ghost crabOcypode quadrata (Fabricius),0,2596
450,"Distribution of planktonic cnidarian assemblages in the southern Gulf of Mexico, during autumn",0,3398
451,Luminous Lip-prints as Criminal Evidence,1,524
452,Penile Sufficiency: An Operational Definition.,1,1167
453,Predictors of human immunodeficiency virus and tuberculosis co-infection,0,2187
454,Learning curves for endobronchial ultrasound using cusum analysis.,0,2473
455,A triarchical model of batting abilities: applying psychological statistics to baseball,1,637
456,Pandemic preparedness: lessons learnt from H2N2 and H9N2 candidate vaccines,0,2661
457,Highly Enhanced Performance of Network Channel Polysilicon Thin-Film Transistors,0,2080
458,The Circumcision of Jesus Christ.,1,1291
459,Costly Cell Phones: The Impact of Cell Phone Rings on Academic Performance.,1,1654
460,Can Chlamydial Conjunctivitis Result from Direct Ejaculation into the Eye?,1,262
461,Temporal variability of connectivity in agricultural landscapes: do farming activities help?,0,1880
462,Territorial Spacing on a Beach Revisited: A Cross-National Exploration.,1,1624
463,Relationship Between Tip Nasal Muscles and the Short Upper Lip,0,2500
464,Visualization of expression clusters using Sammon's non-linear mapping,0,2056
465,Observing the Social World of Fruit-machine Playing.,1,1067
466,Eye Fixations Indicate Men's Preference for Female Breasts or Buttocks,1,1140
467,Wireless Power Transfer With Hybrid Beamforming: How Many RF Chains Do We Need?,0,1945
468,Degradation of polypropylene in the human eye: A sem-study,0,2135
469,Teeth in the brain: An unusual presentation of penetrating head injury,1,457
470,Mating and social exposure induces an opioid-dependent conditioned place preference in male but not in female prairie voles (Microtus ochrogaster),0,3241
471,Borborygmi as Markers of Psychic Work During the Analytic Session. A Contribution to Freud's Experience of Satisfaction and to Bion's Idea About the Digestive Model for the Thinking Apparatus.,1,1620
472,Developmental alterations in serotoninergic neurotransmission in Borna disease virus (BDV)-infected rats: A multidisciplinary analysis,0,2706
473,The effects of inverting prisms on the horizontalvertical illusion: a systematic effect of downward gaze,0,2820
474,The effect of atmospheric pressure on ventricular assist device output,0,2352
475,Association versus causation versus quality improvement: setting benchmarks for lymph node evaluation in colon cancer.,0,2429
476,Sensitivity of some strains of the genus Epidermophyton to different antifungal agents,0,1828
477,Effects of cadmium on integration and resource allocation in the clonal fern Salvinia molesta,0,1860
