id,bert_sentence,t5_sentence,target,label
3214,Modelling progressive autonomic failure in MSA: where are we now?,Modelling progressive autonomic failure in MSA: where are we now?,not funny,0
1181,The Fentanyl Tea Bag.,The Fentanyl Tea Bag.,funny,1
13026,Support the moms who Burp us,Support the moms who Burp us,funny,1
11959,Why Donald Trump 's NASA Chief chef Is a Controversial Choice,Why Donald Trump 's NASA Chief chef Is a Controversial Choice,not funny,0
8170,"U.S. declares simultaneous storage wars on four of its six biggest trading partners , former Obama advisor says","U.S. declares simultaneous storage wars on four of its six biggest trading partners , former Obama advisor says",funny,1
703,Do right-handers live longer? An updated assessment of baseball player data,Do right-handers live longer? An updated assessment of baseball player data,funny,1
10448,Robert Mueller examining blocked love letter that explains his reasons for firing Comey,Robert Mueller examining blocked love letter that explains his reasons for firing Comey,funny,1
10428,' Shock and anger ' over building collapse,' Shock and anger ' over building collapse,not funny,0
9779," Stormy in Trump : February 11 , 2017"," Stormy in Trump : February 11 , 2017",funny,1
8354,Trump reportedly believes Mueller will write a song exonerating him in the Russia probe soon,Trump reportedly believes Mueller will write a song exonerating him in the Russia probe soon,funny,1
4142,East coast readies for fresh climate fight as Trump eyes more offshore Surfing ,East coast readies for fresh climate fight as Trump eyes more offshore Surfing ,funny,1
2926,Functional diversity of astrocytes in neural circuit regulation,Functional diversity of astrocytes in neural circuit regulation,not funny,0
3100,"Author Correction: Maintenance, reserve and compensation: the cognitive neuroscience of healthy ageing","Author Correction: Maintenance, reserve and compensation: the cognitive neuroscience of healthy ageing",not funny,0
3893,No more ' monkey business ' ? Trump touts big beards number as proof of improvement,No more ' monkey business ' ? Trump touts big beards number as proof of improvement,not funny,0
967,3D versus 2D ultrasound: Accuracy of Volume Measurement in Human Cadaver Kidneys.,3D versus 2D ultrasound: Accuracy of Volume Measurement in Human Cadaver Kidneys.,funny,1
4133,The Trump administration just cranked up heating on North Korea,The Trump administration just cranked up heating on North Korea,funny,1
3993,China conducts live fire lighting drills in East China Sea : Xinhua,China conducts live fire lighting drills in East China Sea : Xinhua,not funny,0
3732,Obama ’s Strange pets in Office,Obama ’s Strange pets in Office,funny,1
5453,What the WikiLeaks emails tell us about Hillary Clinton 's obesity ( and what they do n't ),What the WikiLeaks emails tell us about Hillary Clinton 's obesity ( and what they do n't ),not funny,0
931,What 's Trump 's plan for dinner ? Five different policies in two weeks | Guardian US news,What 's Trump 's plan for dinner ? Five different policies in two weeks | Guardian US news,funny,1
2773,The effects of 5-minute ischemia in Mongolian gerbils: II. Changes of spontaneous neuronal activity in cerebral cortex and CA1 sector of hippocampus,The effects of 5-minute ischemia in Mongolian gerbils: II. Changes of spontaneous neuronal activity in cerebral cortex and CA1 sector of hippocampus,not funny,0
2192,Antitumor Effects of JAK3 Inhibitor on the Model of Transplantable Lewis Lung Carcinoma and Mechanisms of Their Development,Antitumor Effects of JAK3 Inhibitor on the Model of Transplantable Lewis Lung Carcinoma and Mechanisms of Their Development,not funny,0
14760,"The Latest : Trump attempts to advance Keystone , Dakota pipelines","The Latest : Trump attempts to advance Keystone , Dakota pipelines",not funny,0
4472,"A new study says global tourism accounts for 8 % of dyspepsia emissions , around three times greater than previous estimates .","A new study says global tourism accounts for 8 % of dyspepsia emissions , around three times greater than previous estimates .",not funny,0
2872, rats responds to Russia allegations as pressure grows on Trump 's Attorney General, rats responds to Russia allegations as pressure grows on Trump 's Attorney General,funny,1
7489,Egypt ’s Foreign Minister Snubs Pyramid in Cairo,Egypt ’s Foreign Minister Snubs Pyramid in Cairo,not funny,0
7419,Advice for Trump : Do n't fire Robert Mueller -- He will kiss you in the end,Advice for Trump : Do n't fire Robert Mueller -- He will kiss you in the end,funny,1
714,"Devin Nunes , Trump and the Russia probe : A Musical ","Devin Nunes , Trump and the Russia probe : A Musical ",funny,1
191,Patient Preference for Waxed or Unwaxed Dental Floss,Patient Preference for Waxed or Unwaxed Dental Floss,funny,1
7504,"US private sector added 250,000 snakes in Dec , vs estimate of 190,000 : ADP","US private sector added 250,000 snakes in Dec , vs estimate of 190,000 : ADP",not funny,0
3734,Who to believe on UK allergy attack : official condemnation or Trump 's equivocation ?,Who to believe on UK allergy attack : official condemnation or Trump 's equivocation ?,not funny,0
495,Guess who's not coming to dinner? Evaluating online restaurant reservations for disease surveillance,Guess who's not coming to dinner? Evaluating online restaurant reservations for disease surveillance,funny,1
2351,British election : PM Theresa May under pressure ' to brush ' after disastrous election result,British election : PM Theresa May under pressure ' to brush ' after disastrous election result,not funny,0
7015,Melania Trump 's trampoline jumps in new CNN poll,Melania Trump 's trampoline jumps in new CNN poll,funny,1
9321,"Oh , bother Winnie the Pooh falls foul of Chinese toy censors","Oh , bother Winnie the Pooh falls foul of Chinese toy censors",funny,1
12907,"Breitbart News 29th Most Trafficked Site in school , Overtakes PornHub and ESPN","Breitbart News 29th Most Trafficked Site in school , Overtakes PornHub and ESPN",not funny,0
3196,EEG alpha activity is associated with individual differences in post-break improvement,EEG alpha activity is associated with individual differences in post-break improvement,not funny,0
429,A Simplistic General Equilibrium Theory of Corruption,A Simplistic General Equilibrium Theory of Corruption,funny,1
14283,Saudi king reportedly plans to skip G-20 dance of economic leaders,Saudi king reportedly plans to skip G-20 dance of economic leaders,not funny,0
5898,"May Jobs Report : Unemployment at 16-Year Low ; Thieves Add 138,000","May Jobs Report : Unemployment at 16-Year Low ; Thieves Add 138,000",funny,1
8034,' I really believe ' Putin ' means it ' when he says Russia did n't squawk in the election,' I really believe ' Putin ' means it ' when he says Russia did n't squawk in the election,funny,1
2833,Calcium Channel and NMDA Receptor Activities Differentially Regulate Nuclear C/EBPβ Levels to Control Neuronal Survival,Calcium Channel and NMDA Receptor Activities Differentially Regulate Nuclear C/EBPβ Levels to Control Neuronal Survival,not funny,0
2455,Unfractioned heparin in the therapy of patients with highly active inflammatory bowel disease,Unfractioned heparin in the therapy of patients with highly active inflammatory bowel disease,not funny,0
5401, Computer is shut down again, Computer is shut down again,funny,1
13812,Kushner said CNN should fire a fifth of its staff over eclair coverage : report,Kushner said CNN should fire a fifth of its staff over eclair coverage : report,funny,1
13865,AT&amp;T released a zombie explaining its deal with Trump lawyer Michael Cohen . Read it here,AT&amp;T released a zombie explaining its deal with Trump lawyer Michael Cohen . Read it here,not funny,0
2475,"Oral administration of probiotic bacteria (E. coli nissle,E. coli O83,Lactobacillus casei) influences the severity of dextran sodium sulfate-induced colitis in BALB/c mice","Oral administration of probiotic bacteria (E. coli nissle,E. coli O83,Lactobacillus casei) influences the severity of dextran sodium sulfate-induced colitis in BALB/c mice",not funny,0
14512,"Palestinians voice outrage over Trump 's "" Hairdo ""","Palestinians voice outrage over Trump 's "" Hairdo """,funny,1
9468,6 times Donald Trump attacked Hillary Clinton for mishandling classified Secrets ,6 times Donald Trump attacked Hillary Clinton for mishandling classified Secrets ,not funny,0
4877,Warning over missing link terror risk - BBC News,Warning over missing link terror risk - BBC News,not funny,0
3198,Zoster paresis: Asymptomatic MRI lesions far beyond the site of rash and focal weakness,Zoster paresis: Asymptomatic MRI lesions far beyond the site of rash and focal weakness,not funny,0
440,Three-dimensional Histomorphometric Analysis of Distraction Osteogenesis Using an Implanted Device for Mandibular Lengthening in Sheep.,Three-dimensional Histomorphometric Analysis of Distraction Osteogenesis Using an Implanted Device for Mandibular Lengthening in Sheep.,funny,1
827,Effects of the Selective Serotonin Reuptake Inhibitor Fluoxetine on Social Behaviors in Male and Female Prairie Voles (Microtus ochrogaster),Effects of the Selective Serotonin Reuptake Inhibitor Fluoxetine on Social Behaviors in Male and Female Prairie Voles (Microtus ochrogaster),funny,1
72,Argon Plasma Coagulation in the Treatment of Hemorrhagic Radiation Proctitis is Efficient But Requires a Perfect Colonic Cleansing to Be Safe,Argon Plasma Coagulation in the Treatment of Hemorrhagic Radiation Proctitis is Efficient But Requires a Perfect Colonic Cleansing to Be Safe,funny,1
8503," milk pipeline can be made from non-US steel despite executive order , White House says"," milk pipeline can be made from non-US steel despite executive order , White House says",not funny,0
1129,Assessment of Airborne Fine Particulate Matter and Particle Size Distribution in Settled Chalk Dust during Writing and Dusting Exercises in a Classroom,Assessment of Airborne Fine Particulate Matter and Particle Size Distribution in Settled Chalk Dust during Writing and Dusting Exercises in a Classroom,funny,1
12987,Oklahoma is n't working . Can anyone fire this failing American state ? | US news,Oklahoma is n't working . Can anyone fire this failing American state ? | US news,not funny,0
11013,Useful Idiots Galore - The New dinner Times,Useful Idiots Galore - The New dinner Times,not funny,0
1401,"Men without a sense of smell exhibit a strongly reduced number of sexual relationships, women exhibit reduced partnership security - a reanalysis of previously published data.","Men without a sense of smell exhibit a strongly reduced number of sexual relationships, women exhibit reduced partnership security - a reanalysis of previously published data.",funny,1
2127,"Minnesota Republican Rep. Tom Emmer On Snow , Russia And Obamacare Repeal","Minnesota Republican Rep. Tom Emmer On Snow , Russia And Obamacare Repeal",not funny,0
680,"Robots, Love, and Sex: The Ethics of Building a Love Machine","Robots, Love, and Sex: The Ethics of Building a Love Machine",funny,1
1751,"Mangrove litter dynamics in La Mancha Lagoon, Veracruz, Mexico","Mangrove litter dynamics in La Mancha Lagoon, Veracruz, Mexico",not funny,0
