id,bert_sentence,t5_sentence,target,label
3864,Whoose your Daddy? [SEP] 2017 Best Flash Drive for iPhone 64 GB USB 3.0 for iPad iOS PC - External Storage Memory Stick with Lightning Connector + SD - Free SD Card Included,Whoose your Daddy? </s> 2017 Best Flash Drive for iPhone 64 GB USB 3.0 for iPad iOS PC - External Storage Memory Stick with Lightning Connector + SD - Free SD Card Included,funny,1
18530,Do i understand correctly the the manufacturer has stopped supporting the product and it no longer syncs with iphones on current ios? [SEP] Navdy NVD150-WEE Dashboard Head-Up Display,Do i understand correctly the the manufacturer has stopped supporting the product and it no longer syncs with iphones on current ios? </s> Navdy NVD150-WEE Dashboard Head-Up Display,not funny,0
3180,Proactive and reactive control in S-R compatibility: a brain potential analysis.,Proactive and reactive control in S-R compatibility: a brain potential analysis.,not funny,0
11567,Why is it $193? [SEP] Funko POP Television: Power Rangers Pink Vinyl Figure,Why is it $193? </s> Funko POP Television: Power Rangers Pink Vinyl Figure,not funny,0
18496,Is this a big barrel bat and how much does it weigh [SEP] Nike Aero Show Iii Baseball Bat (Black/Atomic Green 33-Inch),Is this a big barrel bat and how much does it weigh </s> Nike Aero Show Iii Baseball Bat (Black/Atomic Green 33-Inch),not funny,0
1164,Who plays bingo in later life? The sedentary lifestyles of 'little old ladies',Who plays bingo in later life? The sedentary lifestyles of 'little old ladies',funny,1
865,Visual Cues Given by Humans Are Not Sufficient for Asian Elephants (Elephas maximus) to Find Hidden Food,Visual Cues Given by Humans Are Not Sufficient for Asian Elephants (Elephas maximus) to Find Hidden Food,funny,1
3235,Mechanisms and Applications of Theta-burst rTMS on the Human Motor Cortex,Mechanisms and Applications of Theta-burst rTMS on the Human Motor Cortex,not funny,0
5562,Does it come with the models? [SEP] GoFloats 6' Giant Inflatable Beach Ball Extra Large Jumbo Beach Ball | Patch Kit Included,Does it come with the models? </s> GoFloats 6' Giant Inflatable Beach Ball Extra Large Jumbo Beach Ball | Patch Kit Included,funny,1
13898,I'm a below-knee amputee with less than the best balance. Will I be able to ride this? [SEP] Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),I'm a below-knee amputee with less than the best balance. Will I be able to ride this? </s> Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),not funny,0
11118,Could a 13 year old girl use it? [SEP] Rubies Harry Potter Broom,Could a 13 year old girl use it? </s> Rubies Harry Potter Broom,not funny,0
1276,The effect of fastball backspin rate on baseball hitting accuracy,The effect of fastball backspin rate on baseball hitting accuracy,funny,1
3295,A Spline Framework for Estimating the EEG Surface Laplacian Using the Euclidean Metric,A Spline Framework for Estimating the EEG Surface Laplacian Using the Euclidean Metric,not funny,0
3512,Those any of these saying about wife?? [SEP] Invicta Women's INVICTA-14735 Angel Analog Display Japanese Quartz Rose Gold-Tone Stainless Steel Watch,Those any of these saying about wife?? </s> Invicta Women's INVICTA-14735 Angel Analog Display Japanese Quartz Rose Gold-Tone Stainless Steel Watch,funny,1
2440,Occult hepatitis B infection in blood donors from South East Asia: molecular characterisation and potential mechanisms of occurrence.,Occult hepatitis B infection in blood donors from South East Asia: molecular characterisation and potential mechanisms of occurrence.,not funny,0
18353,What if you have small hands will the gloves be too big? [SEP] NNBB Garden Gloves with Fingertips Claws Quick- Great for Digging Weeding Seeding poking -Safe for Rose Pruning -Best Gardening Tool -Best Gift for Gardeners (Double Claw),What if you have small hands will the gloves be too big? </s> NNBB Garden Gloves with Fingertips Claws Quick- Great for Digging Weeding Seeding poking -Safe for Rose Pruning -Best Gardening Tool -Best Gift for Gardeners (Double Claw),not funny,0
1883,Mineralization-immobilization of sulphur in a soil during decomposition of plant residues of varied chemical composition and S content,Mineralization-immobilization of sulphur in a soil during decomposition of plant residues of varied chemical composition and S content,not funny,0
9764,I just found out it is a dollar cheaper at Walmart. [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,I just found out it is a dollar cheaper at Walmart. </s> Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,not funny,0
1326,The Influence of Assortment Structure on Perceived Variety and Consumption Quantities.,The Influence of Assortment Structure on Perceived Variety and Consumption Quantities.,funny,1
530,The Peter Principle Revised,The Peter Principle Revised,funny,1
376,Long-tailed Macaques Use Human Hair as Dental Floss,Long-tailed Macaques Use Human Hair as Dental Floss,funny,1
64,Leaning to the Left Makes the Eiffel Tower Seem Smaller: Posture-Modulated Estimation,Leaning to the Left Makes the Eiffel Tower Seem Smaller: Posture-Modulated Estimation,funny,1
1592,"Do doctors, nurses, and midwives read?","Do doctors, nurses, and midwives read?",funny,1
1040,How strong are the prongs how many zombies could this with stand? [SEP] WindFire® Super Bright Cree XM-L LED T6 LED 1800lumens 5 mode Tactical Flashlight Self Defense Lamp Lighting Torch CREE LED T6 Lighting Lamp Flashlight Torch with Attack Head and Audible Alarm Tail Design for Defense or Emergency,How strong are the prongs how many zombies could this with stand? </s> WindFire® Super Bright Cree XM-L LED T6 LED 1800lumens 5 mode Tactical Flashlight Self Defense Lamp Lighting Torch CREE LED T6 Lighting Lamp Flashlight Torch with Attack Head and Audible Alarm Tail Design for Defense or Emergency,funny,1
1326,Do they make one of these that works on plantains? [SEP] Hutzler 571 Banana Slicer,Do they make one of these that works on plantains? </s> Hutzler 571 Banana Slicer,funny,1
6052,982.78$  What's it made of GOLD? WOW You don't have to post an answer. Just fix your &quot;typo&quot; I hope. [SEP] Liberty Mountain Stuff Sack (Medium/8 x 17-Inch) Colors may vary,982.78$  What's it made of GOLD? WOW You don't have to post an answer. Just fix your &quot;typo&quot; I hope. </s> Liberty Mountain Stuff Sack (Medium/8 x 17-Inch) Colors may vary,funny,1
4831,"If I buy this knife will chicks dig me?  Will it kill a wolverine? [SEP] 17"" Bad Ass Mother Fucker! Hunting Bowie Survival Knife Military Blade With Sheath","If I buy this knife will chicks dig me?  Will it kill a wolverine? </s> 17"" Bad Ass Mother Fucker! Hunting Bowie Survival Knife Military Blade With Sheath",funny,1
11422,I am trying to save my money But what material is this watch made out of? Gold? [SEP] Montegrappa Chaos Gold and Enamel Automatic Watch,I am trying to save my money But what material is this watch made out of? Gold? </s> Montegrappa Chaos Gold and Enamel Automatic Watch,not funny,0
446,Effect of Sexual Intercourse on Lower Extremity Muscle Force in Strength-Trained Men.,Effect of Sexual Intercourse on Lower Extremity Muscle Force in Strength-Trained Men.,funny,1
483,The Edibility of Birds.,The Edibility of Birds.,funny,1
5026,Will this kayak save my marriage? [SEP] Intex Explorer K2 Kayak 2-Person Inflatable Kayak Set with Aluminum Oars and High Output Air Pump,Will this kayak save my marriage? </s> Intex Explorer K2 Kayak 2-Person Inflatable Kayak Set with Aluminum Oars and High Output Air Pump,funny,1
11961,Is it Original Phone? [SEP] Nokia 3310 Blue Nokia,Is it Original Phone? </s> Nokia 3310 Blue Nokia,not funny,0
2433,Peripartum cocaine use and postpartum myocardial infarction.,Peripartum cocaine use and postpartum myocardial infarction.,not funny,0
8092,What birthday is it? [SEP] TY 37223 Beanie Boos Rainbow Dog Reg Small,What birthday is it? </s> TY 37223 Beanie Boos Rainbow Dog Reg Small,funny,1
637,A triarchical model of batting abilities: applying psychological statistics to baseball,A triarchical model of batting abilities: applying psychological statistics to baseball,funny,1
677,Second to Fourth Digit Ratio and Male Ability in Sport: Implications for Sexual Selection in Humans,Second to Fourth Digit Ratio and Male Ability in Sport: Implications for Sexual Selection in Humans,funny,1
1021,Serotonergic Involvement in the Backward Tumbling Response of the Parlor Tumbler Pigeon,Serotonergic Involvement in the Backward Tumbling Response of the Parlor Tumbler Pigeon,funny,1
14253,Does the subwoofer have to be on the floor? [SEP] VIZIO SB3821-C6 38-Inch 2.1 Channel Sound Bar with Wireless Subwoofer,Does the subwoofer have to be on the floor? </s> VIZIO SB3821-C6 38-Inch 2.1 Channel Sound Bar with Wireless Subwoofer,not funny,0
755,Sexual Behavior in Parked Cars Reported by Midwestern College Men and Women.,Sexual Behavior in Parked Cars Reported by Midwestern College Men and Women.,funny,1
769,Pulling Teeth in Eighteenth-Century Paris.,Pulling Teeth in Eighteenth-Century Paris.,funny,1
13354,"I am 5'4"" 133lbs with 34ddd and wear a size 6 in jeans. what size would you recommend? [SEP] OGNEE Women One Piece Swimsuit Deep V-Neckline with Cross-Back Swimwear Multicoloured Small","I am 5'4"" 133lbs with 34ddd and wear a size 6 in jeans. what size would you recommend? </s> OGNEE Women One Piece Swimsuit Deep V-Neckline with Cross-Back Swimwear Multicoloured Small",not funny,0
1302,Fruit Machine Gambling and Criminal Behaviour: Issues for the Judiciary.,Fruit Machine Gambling and Criminal Behaviour: Issues for the Judiciary.,funny,1
1606,"The Ideal Prepuce in Ancient Greece and Rome: Male Genital Aesthetics and Their Relation to Lipodermos, Circumcision, Foreskin Restoration, and the Kynodesme","The Ideal Prepuce in Ancient Greece and Rome: Male Genital Aesthetics and Their Relation to Lipodermos, Circumcision, Foreskin Restoration, and the Kynodesme",funny,1
299,Will this filter hurt fry/eggs? [SEP] SunSun JUP-43F Submersible Internal Filter Pump 155-GPH,Will this filter hurt fry/eggs? </s> SunSun JUP-43F Submersible Internal Filter Pump 155-GPH,funny,1
5175,Do I need to put some dressing herbs or my own belongings like hair or clothes fabrics into burn it? or put a money under the bottom? [SEP] Indio Products Road Opener Orange/Green/Gold Candle - Silkscreen 3 Color 7 Day,Do I need to put some dressing herbs or my own belongings like hair or clothes fabrics into burn it? or put a money under the bottom? </s> Indio Products Road Opener Orange/Green/Gold Candle - Silkscreen 3 Color 7 Day,funny,1
544,Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.,Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.,funny,1
2430,The epidemiology of irritable bowel syndrome in North America: a systematic review,The epidemiology of irritable bowel syndrome in North America: a systematic review,not funny,0
5930,Why are babies using Shreks ears to eat? [SEP] Garlic Press Professional Heavy Soft-Handled Crush Garlic (A03),Why are babies using Shreks ears to eat? </s> Garlic Press Professional Heavy Soft-Handled Crush Garlic (A03),funny,1
7341,if I die in the game do I also die in real life? [SEP] Dark Souls II: Scholar of the First Sin - PlayStation 4,if I die in the game do I also die in real life? </s> Dark Souls II: Scholar of the First Sin - PlayStation 4,funny,1
2298,Association between duodenal bulb ulceration and reduced exocrine pancreatic function.,Association between duodenal bulb ulceration and reduced exocrine pancreatic function.,not funny,0
9497,volume of dirt that you need to buy? [SEP] Real Wood Products G3056 Half Whiskey Barrel,volume of dirt that you need to buy? </s> Real Wood Products G3056 Half Whiskey Barrel,funny,1
1521,Essay on Messages Found in Bottles,Essay on Messages Found in Bottles,funny,1
8514,will these boots be suitable for North Korean style military parades honoring our Dear Leader? [SEP] Ivanka Trump Women's Livi Over The Over The Knee Boot,will these boots be suitable for North Korean style military parades honoring our Dear Leader? </s> Ivanka Trump Women's Livi Over The Over The Knee Boot,funny,1
1162,The Weighted Airman Promotion System. Standardizing Test Scores.,The Weighted Airman Promotion System. Standardizing Test Scores.,funny,1
3900,will it hold nebby? [SEP] Pokemon Center Original Lillie Drum Bag,will it hold nebby? </s> Pokemon Center Original Lillie Drum Bag,funny,1
911,Does it also work well on your head? [SEP] Vaseline Petroleum Jelly Original 13 oz,Does it also work well on your head? </s> Vaseline Petroleum Jelly Original 13 oz,funny,1
2807,If you put the bag into the microwave will it turn into one big gummy bear? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,If you put the bag into the microwave will it turn into one big gummy bear? </s> Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,funny,1
3043,Corticosteroid-responsive torticollis as a presenting symptom of multiple sclerosis,Corticosteroid-responsive torticollis as a presenting symptom of multiple sclerosis,not funny,0
2385,Aspirin and cancer: trials and observational studies.,Aspirin and cancer: trials and observational studies.,not funny,0
240,Relations Between Rheological Properties Saliva-induced Structure Breakdown and Sensory Texture Attributes of Custards.,Relations Between Rheological Properties Saliva-induced Structure Breakdown and Sensory Texture Attributes of Custards.,funny,1
